name,parent_id,parent_title,title,begin_date,end_date,restriction_type,uri,rr_id,note_type
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""H.M. Donnelly and W.M. Donnelly, Rushes Pictures."" One 16mm reel, 250 feet, roughly 6.56 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646856,24748,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Mr. W. Donnelly, synchronized sound, double system."" One 16mm reel, 100 feet, roughly 2.46 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646857,24749,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Boy ice skating."" One 17.5mm reel, 30 feet, roughly 0.50 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646858,24750,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Boy sailing sloops in lake."" One 17.5mm reel, 30 feet, roughly 0.50 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646859,24751,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Person sleeping and dog."" One 17.5mm reel, 30 feet, roughly 0.50 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646860,24752,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 25"",null,null,null]",Paul Rosenfeld papers,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/564472,24753,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Boys playing baseball (F.S. on sweatshirt) and baby girl."" Two 8mm reels, 50 feet, roughly 3.42 minutes each (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646861,24754,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Mr. W. Donnelly."" One16mm reel, 300 feet, roughly 8.20 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646862,24755,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Nothing."" One 16mm reel, 30 feet, roughly 0.50 minutes (Series VI)",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646863,24756,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 609"",null,null,null]",Marilynne Robinson papers,"Audio cassette - ""Marilynne Robinson interview""",NULL,NULL,RestrictedSpecColl,/repositories/11/archival_objects/677984,24757,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hemingway Home Movies"" (VHS), 1999 August 10",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646699,24758,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Grandmother, Mother & Daughter,"" I. J. Fox singing (16"" album), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646700,24760,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"Original and copy negatives, undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646678,24762,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 744"",null,null,null]",Stephen Sandy papers,"February 2012 Acquisition (Restricted Fragile Material), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/711949,24765,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 744"",null,null,null]",Stephen Sandy papers,Restricted Fragile Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/711947,24766,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 744"",null,null,null]",Stephen Sandy papers,"""Stephen Sandy reading, Bennington Free Library"", 1997 April 17",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/711448,24767,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 129"",null,null,null]",Alfred Schutz papers,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/195646,24773,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""All the Way Home, Carnegie Hall Recording Co."" (two phonograph records) (Series VI), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646826,24774,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""JWJ MSS 12"",null,null,null]",Wallace Thurman Collection,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/332443,24775,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Ernestine [Leray] describing Villa America"" , 1978 October 14",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646357,24776,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Ernestine [Leray] 'At Home' in Gael"", 1981 June 16",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646358,24777,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Aunt Noël [Haskins Murphy] in Orgeval and in [?]; original"", 1981 June 9 and 17",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646359,24778,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Aunt Noël [Haskins Murphy] in Orgeval, Ditto except for last few minutes which is a few minutes of coffee at [?] from our room"", 1981 June 9 and 17",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/2097912,24779,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Aunt Noël [Haskins Murphy] in Orgeval, original"", 1981 June 10",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/2097913,24780,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Bayonne -- at #38 Rue Herrelle -- Looking at photos and letters. We can take them all home, copy what we wish, and return the rest. She wants them to be burned with her!"" and ""Mamzelle [Henriette Géron]"" , 1981 June 13-14",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646360,24781,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Jacques Livet and Simone Labrousse in Mad-Plaza"", 1981 June 19",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646361,24782,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hester [Pickman]"" and ""Pickmans"" , 1981 July 7-9",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646362,24783,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Practice Archive Interview"" (3 cassettes), 1982 February",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646363,24784,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Donnelly / NPR, ATC"" (1 cassette), 1983 January 31",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646364,24785,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Honoria Murphy Donnelly"" (1 cassette), 1983",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646365,24786,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""An Informal Hour with Dorothy Parker, Read by Dorothy Parker"" published by Spoken Arts (1 cassette), 1983",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646366,24787,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""WJNO Interviews Recorded at Palm Beach Ocean Hotel"" (1 cassette), 1984 March 12",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646367,24788,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Russian Tea Room"" (1 cassette) with note from Mary Erit that reads ""Enclosed is the cassette tape of 'Parsley till the Train Leaves'"", 1991 June 6",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646368,24789,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""'Easy to Love,' A Cole Porter 100th Birthday Tribute"" (2 cassettes) and note from Jeff Lunden, 1991",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646369,24790,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Steve Ross's Music"" (2 cassettes) with note from Ross, 1993",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646370,24791,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Fanny Brennan and Honoria M. Donnelly on Charlie Finch Show WBAI"" (1 cassette), 1994 December 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646371,24792,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""L. Hellman II & I."" and ""L. Hellman III"" (2 cassettes), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646372,24793,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Honoria and Dick Re: Spence and Trips to Saranac"" (2 cassettes), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646373,24794,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""First half is beginning of reading scrapbooks with a few minutes with Foley's"" (1 cassette), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646374,24795,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Prince George Hotel, Tony Randall"" (1 cassette), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646375,24796,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Donnelly"" (1 cassette), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646376,24797,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""T-120"" (1 cassettes), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646377,24798,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Tape 1"", ""Tape 2,"" and untitled cassette tapes (4 cassettes), undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646378,24799,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""WJLA Channel 7 in Washington, D.C. Interview at Omaha"" , 1984",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646380,24800,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hemingway"" 1 of 4, 1988 September 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646381,24801,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hemingway"" 2 of 4, 1988 September 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646382,24802,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hemingway"" 3 of 4, 1988 September 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646383,24803,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Hemingway"" 4 of 4, 1988 September 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646384,24804,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""CBS This Morning, Small Paintings"" , 1990 October 1",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646385,24805,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""The Odyssey of John Dos Passos"" , 1993",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646386,24806,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Mrs. Francis Brennan, Mrs. William Donnelly, Paris Show"" , 1994 July 5",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646387,24807,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Sunday Morning, Picasso at MOMA with portraits of S.M. [Sara Murphy]"", 1996 May 5",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646388,24808,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""The Phillips Collection: Slide Lecture 'Stories of Villa America and the Lost Generation,' Speakers: Dr. Linda Patterson Miller, Fannie Brennan, and Honoria Donnelly"" 1 of 3, 1996 May 14",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646389,24809,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""The Phillips Collection: Slide Lecture 'Stories of Villa America and the Lost Generation,' Speakers: Dr. Linda Patterson Miller, Fannie Brennan, and Honoria Donnelly"" 2 of 3, 1996 May 14",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646390,24810,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""The Phillips Collection: Slide Lecture 'Stories of Villa America and the Lost Generation,' Speakers: Dr. Linda Patterson Miller, Fannie Brennan, and Honoria Donnelly"" 3 of 3, 1996 May 14",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646391,24811,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Lost Generation Dinner"" , 1996 June 10",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646392,24812,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""AMIP, Scott Fitzgerald, VF St. Francais"" and note from Jean Francois Vallee (of French Television) , 1996",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646393,24813,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""F. Scott Fitzgerald Lecture"", 1998 March 2",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646394,24814,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""H.M.D. Interview for BBC re: F. Scott Fitzgerald"" , undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646395,24815,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Zelda"" , undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646396,24816,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 700"",null,null,null]",VERSEtility BOOKS records,"Computer disks, undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/699948,24817,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"""Avanti Prods., 'Hemingway Home Movies,' Camera Rolls: 1-3"" , 1999",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646397,24818,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"Untitled , undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646398,24819,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 468"",null,null,null]",Sara and Gerald Murphy papers,"Untitled , undated",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/646399,24820,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 705"",null,null,null]",Aleksander Wat papers,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/267422,24823,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 705"",null,null,null]",Aleksander Wat papers,Restricted Fragile Oversize Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/267430,24824,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/450168,24825,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 598"",null,null,null]",Vladimir Korvin-Piotrovskiĭ papers,Restricted Fragile,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/245692,24828,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 598"",null,null,null]",Vladimir Korvin-Piotrovskiĭ papers,Restricted Fragile Oversize,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/245694,24829,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Annual statement, 1897",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449334,24836,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Annual statement, 1898",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449335,24837,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Ledgers, 1877-1903",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449336,24838,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Cash books, 1877-1903",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449337,24839,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Monthly statements, 1896-1901",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449338,24840,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Monthly statements, 1903",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449339,24841,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Trial balances, 1890",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449340,24842,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Trial balances, 1896-98",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449341,24843,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Trial balances, 1901-03",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449342,24844,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Monthly tribute statements, 1897-98",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449343,24845,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1890-91",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449344,24846,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1892-97",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449345,24847,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1897",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449346,24848,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1897-98",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449347,24849,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1898-99",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449348,24850,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1899-1900",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449349,24851,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1900-1901",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449350,24852,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1901",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449351,24853,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1902",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449352,24854,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,"Superintendent's statements and drafts, 1903",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/449353,24855,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-1322"",null,null,null]",North Star Mining Company and associated records,Financial Records,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/450054,24856,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 734"",null,null,null]",Maxine Kumin papers,Audiovisual Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/708098,24857,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 734"",null,null,null]",Maxine Kumin papers,Computer media,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/708205,24858,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 734"",null,null,null]",Maxine Kumin papers,Audiovisual Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/708269,24859,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 734"",null,null,null]",Maxine Kumin papers,Restricted Fragile Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/708307,24860,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 732"",null,null,null]",Jared French papers,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/268221,24863,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-2162"",null,null,null]",Frank Richard Oastler collection.,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/459021,24864,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-2162"",null,null,null]",Frank Richard Oastler collection.,CUT FILM NEGATIVES,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/459010,24867,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-2406"",null,null,null]",Jacques E. Levy research collection on Cesar Chavez,Restricted Fragile,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/464203,24868,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-2406"",null,null,null]",Jacques E. Levy research collection on Cesar Chavez,"Assassination Plot, 1971-1974",NULL,NULL,RestrictedCurApprSpecColl,/repositories/11/archival_objects/464075,24870,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""WA MSS S-2406"",null,null,null]",Jacques E. Levy research collection on Cesar Chavez,Restricted Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/464266,24871,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 1154"",null,null,null]",Nicolas Nabokov papers,"Berlin, Isaiah, and Berlin, Aline, 1970-1977",NULL,NULL,RestrictedSpecColl,/repositories/11/archival_objects/190372,24880,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 790"",null,null,null]",James Lord papers,"Audiovisual Recordings, 1982-2002",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/276007,24883,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 790"",null,null,null]",James Lord papers,Restricted Fragile Material,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/276050,24884,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 1320"",null,null,null]",Lance Loud and Loud family papers,Glass frame with adhered photographs,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/201655,24885,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""GEN MSS 1320"",null,null,null]",Lance Loud and Loud family papers,"Audiovisual materials, 1989-2011",NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/201680,24886,accessrestrict
Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 4"",null,null,null]",Percy Marks papers,Restricted Fragile Papers,NULL,NULL,RestrictedFragileSpecColl,/repositories/11/archival_objects/604072,24887,accessrestrict
Manuscripts and Archives,"[""RU"",""554"",null,null]",Yale University Press records,"Records, circa 1920-1979",NULL,2014-01-01,InProcessSpecColl,/repositories/12/archival_objects/1592419,24900,accessrestrict
